226 15. 0.200 × 10−3 0.831 1.270 — 3.19 3.61 0.93 4.91 0.34 0.21 0.04 4.92 301
227 15. 0.246 × 10−3 0.676 1.370 — 1.17 1.52 1.39 2.37 0.51 1.94 0.38 3.13 301
228 15. 0.320 × 10−3 0.520 1.300 1.355 0.94 1.36 0.92 1.90 0.47 1.07 0.11 2.23 301
229 15. 0.320 × 10−3 0.463 1.324 1.380 0.84 0.70 1.35 1.74 0.26 1.32 0.12 2.20 319
230 15. 0.500 × 10−3 0.296 1.217 1.235 0.47 0.65 0.66 1.04 0.29 0.21 0.11 1.10 319
231 15. 0.800 × 10−3 0.185 1.115 1.121 0.47 0.63 0.65 1.02 0.27 0.09 0.05 1.06 319
232 15. 0.130 × 10−2 0.114 0.988 0.990 0.51 0.65 0.69 1.08 0.27 0.04 0.11 1.12 319
233 15. 0.200 × 10−2 0.074 0.875 0.876 0.53 0.66 0.72 1.11 0.26 0.04 0.24 1.17 319
234 15. 0.320 × 10−2 0.046 0.789 0.789 0.56 0.78 0.70 1.18 0.26 0.05 0.22 1.23 319
235 15. 0.500 × 10−2 0.030 0.718 0.718 0.59 0.62 0.65 1.08 0.24 0.04 0.29 1.14 319
236 15. 0.800 × 10−2 0.019 0.636 0.636 0.50 0.73 0.67 1.11 0.25 0.04 0.22 1.16 319
237 15. 0.200 × 10−1 0.007 0.532 0.532 0.69 0.93 1.10 1.59 0.26 0.03 0.25 1.63 319
238 18. 0.268 × 10−3 0.745 1.332 — 3.24 3.67 0.92 4.98 0.34 0.21 0.04 4.99 301
239 18. 0.328 × 10−3 0.608 1.375 — 1.25 1.67 1.03 2.32 0.45 1.07 0.31 2.62 301
240 18. 0.500 × 10−3 0.399 1.276 1.305 0.93 1.00 0.86 1.62 0.51 0.90 0.19 1.93 301
241 18. 0.500 × 10−3 0.356 1.277 1.306 0.73 0.70 0.79 1.29 0.26 0.53 0.14 1.42 319
242 18. 0.800 × 10−3 0.222 1.168 1.177 0.46 0.59 0.65 0.99 0.27 0.12 0.10 1.04 319
243 18. 0.130 × 10−2 0.137 1.052 1.054 0.46 0.63 0.66 1.02 0.28 0.08 0.07 1.06 319
244 18. 0.200 × 10−2 0.089 0.950 0.951 0.51 0.62 0.69 1.06 0.25 0.05 0.07 1.09 319
245 18. 0.320 × 10−2 0.056 0.836 0.837 0.53 0.65 0.66 1.07 0.25 0.04 0.21 1.12 319
246 18. 0.500 × 10−2 0.036 0.750 0.750 0.56 0.60 0.65 1.05 0.24 0.03 0.24 1.10 319
247 18. 0.800 × 10−2 0.022 0.668 0.668 0.45 0.66 0.70 1.06 0.25 0.04 0.24 1.12 319
248 18. 0.200 × 10−1 0.009 0.539 0.539 0.55 1.76 1.11 2.15 0.28 0.04 0.32 2.19 319
249 22. 0.500 × 10−3 0.488 1.342 1.392 2.56 1.22 1.13 3.05 1.10 1.33 0.46 3.54 301
250 22. 0.800 × 10−3 0.272 1.269 1.284 2.19 0.65 0.80 2.42 0.25 0.31 0.04 2.46 319
251 22. 0.130 × 10−2 0.167 1.071 1.075 2.25 1.40 0.86 2.79 0.23 −0.07 −0.24 2.81 319
252 22. 0.200 × 10−2 0.109 1.019 1.021 2.71 0.77 0.85 2.94 0.61 −0.01 0.30 3.02 319
253 22. 0.320 × 10−2 0.068 0.906 0.906 2.55 1.18 0.74 2.90 0.01 0.06 −0.20 2.91 319
254 22. 0.500 × 10−2 0.043 0.774 0.774 2.36 0.89 0.71 2.63 0.24 0.00 0.39 2.67 319
255 22. 0.800 × 10−2 0.027 0.660 0.660 2.42 0.93 0.76 2.70 0.42 0.04 0.57 2.79 319
256 22. 0.130 × 10−1 0.017 0.591 0.591 1.93 1.83 1.07 2.87 0.14 0.00 0.14 2.88 319
257 22. 0.320 × 10−1 0.007 0.523 0.523 1.80 1.61 1.39 2.79 0.41 −0.04 0.89 2.96 319
258 27. 0.335 × 10−3 0.894 1.402 — 4.09 3.92 0.91 5.74 0.34 0.21 0.05 5.75 301
259 27. 0.410 × 10−3 0.730 1.417 — 1.15 2.10 1.08 2.63 0.43 1.06 0.16 2.87 301
260 27. 0.500 × 10−3 0.599 1.418 1.508 1.15 1.46 0.83 2.03 0.57 0.81 0.28 2.28 301
261 27. 0.500 × 10−3 0.534 1.420 1.510 0.94 0.75 1.08 1.61 0.26 0.98 0.15 1.91 319
262 27. 0.800 × 10−3 0.374 1.296 1.322 2.45 0.83 0.77 2.70 0.51 0.48 0.30 2.80 301
263 27. 0.800 × 10−3 0.333 1.298 1.324 0.47 0.72 0.65 1.08 0.27 0.15 0.13 1.13 319
264 27. 0.130 × 10−2 0.205 1.164 1.172 0.47 0.65 0.66 1.04 0.28 0.09 0.09 1.08 319
265 27. 0.200 × 10−2 0.133 1.054 1.056 0.52 0.64 0.67 1.06 0.25 0.05 0.08 1.09 319
266 27. 0.320 × 10−2 0.083 0.920 0.921 0.53 0.66 0.68 1.08 0.25 0.04 0.21 1.13 319
267 27. 0.500 × 10−2 0.053 0.806 0.806 0.54 0.65 0.67 1.08 0.28 0.04 0.21 1.14 319
268 27. 0.800 × 10−2 0.033 0.712 0.712 0.57 0.66 0.67 1.10 0.25 0.04 0.23 1.16 319
269 27. 0.130 × 10−1 0.021 0.639 0.639 0.55 0.67 0.71 1.12 0.25 0.03 0.26 1.17 319
270 27. 0.200 × 10−1 0.013 0.581 0.581 0.84 0.77 0.85 1.42 0.26 0.04 0.27 1.47 319
271 27. 0.320 × 10−1 0.008 0.529 0.529 0.62 1.78 1.34 2.31 0.30 0.05 0.30 2.35 319
272 35. 0.574 × 10−3 0.676 1.521 — 1.36 2.01 0.92 2.60 0.40 0.71 0.11 2.72 301
273 35. 0.800 × 10−3 0.485 1.407 1.460 0.95 0.81 0.83 1.50 0.79 0.72 0.21 1.85 301
274 35. 0.800 × 10−3 0.432 1.395 1.447 0.83 0.74 0.78 1.36 0.25 0.38 0.14 1.44 319
275 35. 0.130 × 10−2 0.266 1.234 1.248 0.54 0.51 0.64 0.98 0.31 0.11 0.04 1.04 319
276 35. 0.200 × 10−2 0.173 1.108 1.113 0.55 0.57 0.64 1.02 0.30 0.08 0.05 1.07 319
277 35. 0.320 × 10−2 0.108 0.976 0.978 0.58 0.59 0.69 1.08 0.20 0.02 0.08 1.10 319
278 35. 0.500 × 10−2 0.069 0.857 0.858 0.60 0.54 0.67 1.05 0.27 0.04 0.23 1.11 319
279 35. 0.800 × 10−2 0.043 0.751 0.751 0.60 0.58 0.67 1.07 0.28 0.04 0.27 1.14 319
280 35. 0.130 × 10−1 0.027 0.666 0.666 0.65 0.62 0.68 1.13 0.25 0.03 0.28 1.19 319
281 35. 0.200 × 10−1 0.017 0.595 0.595 0.64 0.63 0.78 1.19 0.30 0.03 0.20 1.25 319
282 35. 0.320 × 10−1 0.011 0.519 0.519 0.80 0.93 1.22 1.73 0.58 0.04 0.41 1.87 319
283 35. 0.800 × 10−1 0.004 0.450 0.450 1.79 3.54 2.39 4.63 0.37 0.06 0.07 4.64 319
284 45. 0.800 × 10−3 0.624 1.493 — 1.80 1.45 1.41 2.71 0.70 1.23 0.72 3.14 301
285 45. 0.800 × 10−3 0.556 1.468 1.571 1.38 0.89 0.80 1.82 0.25 0.51 0.17 1.91 319
286 45. 0.130 × 10−2 0.384 1.317 1.344 0.95 0.61 0.78 1.37 0.56 0.12 −0.10 1.49 301
287 45. 0.130 × 10−2 0.342 1.316 1.343 0.87 0.76 0.65 1.32 0.25 0.14 0.14 1.36 319
288 45. 0.200 × 10−2 0.222 1.163 1.172 0.61 0.57 0.63 1.05 0.28 0.07 0.08 1.09 319
289 45. 0.320 × 10−2 0.139 1.017 1.019 0.62 0.55 0.65 1.05 0.27 0.05 0.10 1.09 319
290 45. 0.500 × 10−2 0.089 0.903 0.904 0.65 0.52 0.64 1.05 0.22 0.02 0.18 1.09 319
291 45. 0.800 × 10−2 0.056 0.785 0.786 0.67 0.53 0.65 1.07 0.24 0.05 0.07 1.10 319
292 45. 0.130 × 10−1 0.034 0.683 0.683 0.70 0.60 0.65 1.13 0.30 0.03 0.28 1.21 319
293 45. 0.200 × 10−1 0.022 0.604 0.604 0.72 0.56 0.73 1.17 0.24 0.02 0.25 1.22 319
294 45. 0.320 × 10−1 0.014 0.536 0.536 1.09 0.85 0.77 1.58 0.25 0.04 0.25 1.62 319
295 45. 0.500 × 10−1 0.009 0.488 0.488 0.91 1.82 1.44 2.50 0.31 0.04 0.22 2.53 319
296 60. 0.130 × 10−2 0.512 1.407 1.465 1.30 0.55 0.84 1.64 0.80 0.43 0.21 1.89 301
297 60. 0.130 × 10−2 0.456 1.394 1.451 1.30 0.89 0.69 1.72 0.24 0.16 0.16 1.75 319
298 60. 0.200 × 10−2 0.296 1.255 1.273 0.67 0.56 0.63 1.08 0.30 0.10 0.01 1.12 319
299 60. 0.320 × 10−2 0.185 1.088 1.093 0.68 0.53 0.63 1.07 0.21 0.05 0.04 1.09 319
300 60. 0.500 × 10−2 0.119 0.947 0.948 0.71 0.52 0.65 1.09 0.19 0.05 0.09 1.11 319
301 60. 0.800 × 10−2 0.074 0.824 0.824 0.73 0.56 0.65 1.13 0.29 0.05 0.26 1.19 319
302 60. 0.130 × 10−1 0.046 0.711 0.711 0.78 0.62 0.69 1.21 0.30 0.05 0.31 1.29 319
303 60. 0.200 × 10−1 0.030 0.635 0.635 0.82 0.67 0.71 1.27 0.30 0.03 0.25 1.33 319
304 60. 0.320 × 10−1 0.019 0.555 0.555 0.89 0.70 0.74 1.36 0.27 0.05 0.26 1.41 319
305 60. 0.500 × 10−1 0.012 0.511 0.511 0.95 1.46 1.17 2.10 0.38 0.04 0.35 2.16 319
306 60. 0.130 0.005 0.396 0.396 2.95 3.88 2.05 5.28 0.32 0.00 0.20 5.30 301
307 70. 0.130 × 10−2 0.597 1.453 1.541 1.76 0.60 0.98 2.10 0.91 0.33 0.46 2.36 301
308 70. 0.200 × 10−2 0.388 1.274 1.300 1.72 0.33 0.84 1.94 0.31 0.27 −0.06 1.98 301
309 70. 0.320 × 10−2 0.216 1.103 1.110 1.66 0.46 0.70 1.86 0.33 0.03 −0.11 1.89 319
310 70. 0.500 × 10−2 0.138 0.999 1.001 1.54 0.43 0.68 1.74 0.29 0.00 0.15 1.77 319
311 70. 0.800 × 10−2 0.086 0.824 0.825 1.61 0.48 0.66 1.81 0.24 0.00 0.23 1.84 319
312 70. 0.130 × 10−1 0.053 0.720 0.720 1.88 0.51 0.77 2.10 0.38 0.03 0.67 2.23 319
313 70. 0.200 × 10−1 0.035 0.640 0.640 1.77 0.67 0.70 2.02 0.32 0.05 0.54 2.11 319
314 70. 0.320 × 10−1 0.022 0.564 0.564 2.10 0.92 0.76 2.41 0.00 0.01 −0.23 2.42 319
315 70. 0.500 × 10−1 0.014 0.513 0.513 1.61 0.90 1.16 2.18 0.28 0.11 0.29 2.22 319
316 90. 0.130 × 10−2 0.684 1.446 — 1.60 3.50 1.42 4.10 0.11 0.02 0.13 4.11 319
317 90. 0.200 × 10−2 0.499 1.261 1.308 1.97 0.35 0.93 2.21 0.90 0.27 0.07 2.40 301
318 90. 0.200 × 10−2 0.445 1.321 1.371 1.20 1.05 0.72 1.74 0.37 0.02 −0.05 1.78 319
319 90. 0.320 × 10−2 0.278 1.176 1.189 0.84 0.61 0.66 1.23 0.26 0.06 0.09 1.26 319
320 90. 0.500 × 10−2 0.178 1.035 1.039 0.79 0.59 0.64 1.17 0.34 0.05 0.08 1.22 319
321 90. 0.800 × 10−2 0.111 0.891 0.892 0.86 0.56 0.69 1.24 0.28 0.02 0.01 1.27 319
322 90. 0.130 × 10−1 0.068 0.759 0.759 0.90 0.69 0.70 1.33 0.24 0.04 0.23 1.37 319
323 90. 0.200 × 10−1 0.044 0.654 0.654 0.94 0.62 0.71 1.33 0.27 0.04 0.42 1.42 319
324 90. 0.320 × 10−1 0.028 0.561 0.561 1.00 0.73 0.73 1.44 0.24 0.03 0.25 1.48 319
325 90. 0.500 × 10−1 0.018 0.491 0.490 1.27 0.71 0.93 1.73 0.07 0.06 0.06 1.73 319
326 90. 0.800 × 10−1 0.011 0.439 0.438 1.23 0.92 0.95 1.81 0.31 0.06 0.37 1.88 319
327 90. 0.180 0.005 0.344 0.344 3.05 3.04 1.92 4.72 1.47 −0.23 1.28 5.11 319
328 120. 0.160 × 10−2 0.741 1.401 — 1.80 2.70 1.22 3.47 −0.07 0.03 0.07 3.47 319
329 120. 0.200 × 10−2 0.665 1.336 — 2.22 0.77 1.19 2.64 1.19 0.09 0.49 2.93 301
330 120. 0.200 × 10−2 0.593 1.313 1.412 1.51 2.00 1.27 2.81 0.34 −0.02 −0.15 2.84 319
331 120. 0.320 × 10−2 0.416 1.186 1.213 1.92 0.73 0.80 2.20 0.76 0.03 −0.03 2.33 301
332 120. 0.320 × 10−2 0.371 1.212 1.239 1.30 1.80 1.03 2.45 0.24 0.01 −0.08 2.46 319
333 120. 0.500 × 10−2 0.237 1.046 1.053 1.17 0.59 0.77 1.52 0.22 0.05 0.00 1.54 319
334 120. 0.800 × 10−2 0.148 0.910 0.912 1.07 0.59 0.67 1.39 0.25 0.06 0.11 1.42 319
335 120. 0.130 × 10−1 0.091 0.780 0.780 1.12 0.65 0.71 1.48 0.36 0.01 0.15 1.53 319
336 120. 0.200 × 10−1 0.059 0.671 0.671 1.10 0.66 0.75 1.49 0.24 0.01 0.51 1.59 319
337 120. 0.320 × 10−1 0.037 0.577 0.577 1.25 0.74 0.75 1.63 0.23 0.04 0.34 1.68 319
338 120. 0.500 × 10−1 0.024 0.489 0.488 1.25 0.69 0.87 1.67 0.12 0.05 0.04 1.68 319
339 120. 0.800 × 10−1 0.015 0.443 0.442 1.35 0.63 1.18 1.90 0.34 0.05 0.25 1.95 319
340 120. 0.180 0.007 0.333 0.333 2.37 2.69 1.51 3.89 0.90 −0.14 −0.26 4.01 301
341 150. 0.200 × 10−2 0.741 1.389 — 2.00 2.70 1.28 3.60 −0.18 0.03 0.02 3.60 319
342 150. 0.320 × 10−2 0.520 1.204 1.250 1.82 0.89 0.99 2.25 0.87 0.10 0.32 2.44 301
343 150. 0.320 × 10−2 0.463 1.201 1.247 1.21 2.10 1.04 2.64 0.32 0.01 −0.20 2.66 319
344 150. 0.500 × 10−2 0.296 1.058 1.071 1.08 0.87 0.69 1.54 0.26 −0.01 0.05 1.57 319
345 150. 0.800 × 10−2 0.185 0.915 0.919 1.33 0.89 0.71 1.76 0.25 0.03 0.33 1.81 319
346 150. 0.130 × 10−1 0.114 0.807 0.807 1.98 0.51 1.03 2.29 0.45 −0.03 0.30 2.35 319
347 150. 0.200 × 10−1 0.074 0.693 0.693 1.67 0.68 0.88 2.01 0.30 0.03 0.54 2.11 319
348 150. 0.320 × 10−1 0.046 0.588 0.588 1.87 0.80 0.96 2.25 0.10 −0.05 0.53 2.31 319
349 150. 0.500 × 10−1 0.030 0.512 0.512 1.78 1.08 0.88 2.26 0.14 0.04 0.10 2.27 319
350 150. 0.800 × 10−1 0.019 0.446 0.446 1.72 0.88 1.09 2.22 0.19 0.06 0.35 2.26 319
351 150. 0.180 0.008 0.325 0.325 2.56 2.19 1.61 3.73 0.93 −0.12 −0.30 3.86 319
352 200. 0.260 × 10−2 0.760 1.286 — 2.20 2.60 1.08 3.57 0.18 0.03 0.09 3.58 319
353 200. 0.320 × 10−2 0.693 1.171 — 3.80 2.00 1.30 4.48 1.40 0.17 0.56 4.73 301
354 200. 0.320 × 10−2 0.618 1.221 — 1.92 2.20 1.21 3.16 0.30 −0.02 0.08 3.18 319
355 200. 0.500 × 10−2 0.443 1.074 1.100 1.89 0.88 0.85 2.25 0.68 0.03 −0.04 2.35 301
356 200. 0.500 × 10−2 0.395 1.103 1.129 1.14 0.69 0.93 1.62 0.34 0.02 0.00 1.66 319
357 200. 0.800 × 10−2 0.247 0.934 0.940 0.92 0.58 0.73 1.31 0.17 0.04 0.06 1.33 319
358 200. 0.130 × 10−1 0.152 0.806 0.807 0.94 0.46 0.69 1.25 0.27 0.03 0.22 1.30 319
359 200. 0.200 × 10−1 0.099 0.698 0.698 1.13 0.64 0.71 1.48 0.11 0.02 0.25 1.51 319
360 200. 0.320 × 10−1 0.062 0.586 0.586 1.20 0.82 0.71 1.62 0.15 0.04 0.40 1.67 319
361 200. 0.500 × 10−1 0.040 0.521 0.521 1.25 0.73 0.73 1.62 0.04 0.02 0.12 1.63 319
362 200. 0.800 × 10−1 0.025 0.431 0.431 1.16 0.47 0.99 1.59 −0.07 0.08 0.34 1.63 319
363 200. 0.130 0.015 0.355 0.355 2.56 3.20 1.78 4.47 0.38 0.00 0.23 4.49 319
364 200. 0.180 0.011 0.331 0.331 1.75 1.20 1.82 2.80 1.06 −0.06 −0.24 3.00 319
365 200. 0.250 0.008 0.273 0.273 3.60 4.20 2.67 6.14 1.36 −0.03 0.30 6.30 319
366 200. 0.400 0.005 0.139 0.139 4.61 4.30 5.09 8.10 2.35 −0.08 −0.93 8.49 319
367 250. 0.330 × 10−2 0.749 1.247 — 2.50 2.70 1.23 3.88 0.08 0.03 −0.12 3.89 319
368 250. 0.500 × 10−2 0.554 1.079 1.123 2.29 1.61 0.97 2.97 1.02 0.06 0.18 3.14 301
369 250. 0.500 × 10−2 0.494 1.102 1.148 1.61 2.10 0.90 2.80 0.07 0.02 −0.12 2.80 319
370 250. 0.800 × 10−2 0.309 0.953 0.964 1.04 0.69 0.72 1.44 0.32 0.03 0.03 1.48 319
371 250. 0.130 × 10−1 0.190 0.825 0.828 1.07 0.64 0.71 1.44 0.11 0.04 0.21 1.46 319
372 250. 0.200 × 10−1 0.124 0.701 0.701 1.18 0.79 0.70 1.59 0.20 0.03 0.10 1.60 319
373 250. 0.320 × 10−1 0.077 0.592 0.591 1.25 0.85 0.74 1.68 0.35 0.03 0.31 1.74 319
374 250. 0.500 × 10−1 0.049 0.521 0.521 1.22 0.80 0.74 1.64 0.10 0.03 0.26 1.66 319
375 250. 0.800 × 10−1 0.031 0.432 0.432 1.18 0.64 0.97 1.66 0.14 0.05 0.17 1.67 319
376 250. 0.130 0.019 0.342 0.341 1.77 2.68 0.93 3.34 0.54 0.01 0.35 3.40 319
377 250. 0.180 0.014 0.325 0.325 1.70 0.78 1.29 2.27 0.79 0.01 0.46 2.45 319
378 250. 0.250 0.010 0.263 0.263 2.13 3.68 2.21 4.79 2.16 −0.03 0.00 5.26 319
379 250. 0.400 0.006 0.140 0.139 3.13 3.97 4.32 6.65 3.26 −0.08 −0.70 7.44 319
380 300. 0.390 × 10−2 0.760 1.185 — 2.71 2.70 1.05 3.96 0.06 0.03 −0.12 3.97 319
381 300. 0.500 × 10−2 0.665 1.127 — 2.94 2.64 0.93 4.06 0.46 0.14 0.32 4.10 301
382 300. 0.500 × 10−2 0.593 1.124 1.197 2.51 2.60 1.08 3.77 −0.04 0.00 0.16 3.77 319
383 300. 0.800 × 10−2 0.416 0.982 1.000 2.29 1.12 0.88 2.70 0.58 0.07 0.07 2.76 301
384 300. 0.800 × 10−2 0.371 0.971 0.989 1.46 0.94 0.93 1.96 0.24 0.03 −0.02 1.98 319
385 300. 0.130 × 10−1 0.228 0.818 0.822 1.15 0.71 0.71 1.53 0.26 0.02 0.04 1.55 319
386 300. 0.200 × 10−1 0.148 0.699 0.700 1.28 0.90 0.72 1.72 0.36 0.03 0.10 1.76 319
387 300. 0.320 × 10−1 0.093 0.613 0.613 1.32 0.90 0.75 1.76 0.15 0.03 0.32 1.80 319
388 300. 0.500 × 10−1 0.059 0.503 0.503 1.35 0.81 0.74 1.74 0.30 0.02 0.12 1.77 319
389 300. 0.800 × 10−1 0.037 0.434 0.433 1.29 0.64 0.77 1.63 0.15 0.04 0.14 1.65 319
390 300. 0.130 0.023 0.353 0.352 1.85 3.03 1.01 3.69 0.81 0.01 0.22 3.79 319
391 300. 0.180 0.016 0.318 0.318 1.82 0.93 0.88 2.23 0.32 0.06 0.36 2.28 319
392 300. 0.250 0.012 0.263 0.262 2.13 4.45 2.35 5.47 2.12 −0.03 0.04 5.86 319
393 300. 0.400 0.007 0.155 0.155 3.25 5.38 3.69 7.28 3.46 −0.07 −0.60 8.09 319
394 400. 0.530 × 10−2 0.746 1.158 — 2.90 2.90 1.04 4.23 0.16 0.03 −0.05 4.24 319
395 400. 0.800 × 10−2 0.554 0.961 0.996 2.63 1.77 0.78 3.27 0.40 0.13 0.02 3.29 301
396 400. 0.800 × 10−2 0.494 1.023 1.060 1.70 0.91 1.09 2.22 0.41 0.02 −0.03 2.25 319
397 400. 0.130 × 10−1 0.341 0.859 0.867 2.95 0.57 0.74 3.10 0.48 0.04 0.15 3.14 301
398 400. 0.130 × 10−1 0.304 0.846 0.854 1.50 1.09 0.76 2.00 0.25 0.03 0.02 2.02 319
399 400. 0.200 × 10−1 0.198 0.711 0.713 1.46 0.93 0.72 1.88 0.12 0.05 0.12 1.88 319
400 400. 0.320 × 10−1 0.124 0.607 0.607 1.47 0.94 0.72 1.89 0.34 0.02 0.15 1.93 319
401 400. 0.500 × 10−1 0.079 0.509 0.509 1.47 0.83 0.73 1.84 0.24 0.03 0.32 1.88 319
402 400. 0.800 × 10−1 0.049 0.444 0.444 1.48 0.78 0.77 1.85 −0.01 0.04 0.17 1.85 319
403 400. 0.130 0.030 0.363 0.362 1.60 0.86 0.77 1.97 0.31 0.05 0.24 2.01 319
404 400. 0.250 0.016 0.257 0.256 1.86 1.38 1.19 2.60 1.22 −0.03 0.07 2.87 319
405 400. 0.400 0.010 0.160 0.160 3.65 3.70 3.66 6.36 2.67 −0.07 −0.48 6.91 319
406 500. 0.660 × 10−2 0.749 1.016 — 3.31 2.90 0.92 4.49 0.19 0.03 −0.09 4.50 319
407 500. 0.800 × 10−2 0.693 1.011 — 4.23 5.00 1.05 6.63 0.02 0.00 0.28 6.64 301
408 500. 0.800 × 10−2 0.618 1.029 — 3.51 3.00 1.06 4.73 0.00 0.01 0.10 4.74 319
409 500. 0.130 × 10−1 0.426 0.883 0.898 3.34 5.00 0.98 6.09 0.15 0.03 −0.04 6.10 301
410 500. 0.130 × 10−1 0.380 0.884 0.900 2.42 2.70 1.01 3.76 0.53 0.02 −0.22 3.81 319
411 500. 0.200 × 10−1 0.247 0.737 0.741 2.00 2.07 0.80 2.99 0.12 0.03 0.06 2.99 319
412 500. 0.320 × 10−1 0.154 0.623 0.623 2.01 2.05 0.76 2.97 0.17 0.03 0.03 2.98 319
413 500. 0.500 × 10−1 0.099 0.517 0.516 2.11 2.25 1.01 3.25 0.54 0.03 −0.05 3.29 319
414 500. 0.800 × 10−1 0.062 0.438 0.437 2.22 2.18 0.85 3.23 0.13 0.03 0.28 3.24 319
415 500. 0.130 0.038 0.347 0.346 2.64 2.24 1.16 3.65 0.00 0.04 0.47 3.68 319
416 500. 0.180 0.027 0.291 0.290 2.96 2.95 1.16 4.34 0.74 0.01 0.33 4.41 319
417 500. 0.250 0.020 0.254 0.253 3.59 3.47 2.32 5.51 2.83 −0.03 −0.25 6.20 319
418 500. 0.400 0.012 0.166 0.165 5.10 5.86 4.50 8.98 4.31 −0.10 −0.21 9.96 319
419 650. 0.850 × 10−2 0.848 0.922 — 4.63 1.82 1.33 5.15 1.41 0.09 0.48 5.36 301
420 650. 0.850 × 10−2 0.756 0.986 — 3.81 3.70 0.91 5.38 −0.09 0.03 −0.05 5.39 319
421 650. 0.130 × 10−1 0.554 0.846 0.874 2.65 1.13 0.76 2.98 0.34 0.04 −0.09 3.00 301
422 650. 0.130 × 10−1 0.494 0.851 0.880 1.94 0.88 0.92 2.32 0.22 0.03 0.04 2.33 319
423 650. 0.200 × 10−1 0.360 0.702 0.709 4.15 3.70 0.96 5.64 0.20 0.03 0.05 5.64 301
424 650. 0.200 × 10−1 0.321 0.745 0.753 1.92 0.83 0.70 2.20 0.25 0.04 0.05 2.22 319
425 650. 0.320 × 10−1 0.201 0.615 0.617 1.82 0.95 0.72 2.18 0.30 0.04 0.09 2.20 319
426 650. 0.500 × 10−1 0.128 0.512 0.512 1.85 0.92 0.72 2.18 0.26 0.02 0.28 2.22 319
427 650. 0.800 × 10−1 0.080 0.446 0.446 1.86 0.92 0.70 2.19 0.26 0.04 0.15 2.21 319
428 650. 0.130 0.049 0.364 0.363 2.05 0.96 0.77 2.39 0.41 0.05 0.28 2.44 319
429 650. 0.180 0.036 0.303 0.302 3.34 3.45 1.30 4.98 1.10 0.01 0.30 5.10 319
430 650. 0.250 0.026 0.252 0.251 2.45 1.42 0.95 2.99 0.86 0.02 0.08 3.11 319
431 650. 0.400 0.016 0.144 0.144 5.40 3.20 3.08 6.99 3.36 −0.20 −0.95 7.82 319
432 650. 0.650 0.010 0.022 0.022 13.82 7.79 5.57 16.8 3.81 −0.11 −1.37 17.30 319
433 800. 0.105 × 10−1 0.753 0.947 — 4.50 4.20 0.94 6.23 0.48 0.02 −0.01 6.25 319
434 800. 0.130 × 10−1 0.682 0.890 — 3.45 1.49 0.86 3.85 1.10 −0.01 0.12 4.01 301
435 800. 0.130 × 10−1 0.608 0.850 — 2.43 1.05 1.05 2.85 0.48 0.02 0.06 2.89 319
436 800. 0.200 × 10−1 0.443 0.737 0.751 4.12 2.30 0.84 4.79 0.35 0.04 −0.15 4.81 301
437 800. 0.200 × 10−1 0.395 0.752 0.766 2.55 1.32 0.92 3.02 0.02 0.04 0.09 3.02 319
438 800. 0.320 × 10−1 0.247 0.642 0.645 2.06 1.01 0.69 2.39 0.45 0.03 0.09 2.44 319
439 800. 0.500 × 10−1 0.158 0.516 0.516 2.05 0.99 0.73 2.39 0.31 0.03 0.26 2.43 319
440 800. 0.800 × 10−1 0.099 0.448 0.447 2.17 1.04 0.78 2.53 0.25 0.03 0.32 2.56 319
441 800. 0.130 0.061 0.362 0.361 2.40 0.99 0.77 2.71 0.27 0.03 0.17 2.73 319
442 800. 0.180 0.044 0.325 0.324 3.76 3.09 0.97 4.97 0.51 0.02 0.27 5.00 319
443 800. 0.250 0.032 0.256 0.255 2.89 1.12 1.01 3.26 0.99 0.05 0.27 3.42 319
444 800. 0.400 0.020 0.130 0.129 5.98 3.41 2.48 7.31 2.54 −0.13 −0.50 7.76 319
445 800. 0.650 0.012 0.020 0.020 12.11 7.21 5.31 15.1 4.05 −0.12 −0.72 15.61 319
446 1000. 0.130 × 10−1 0.760 0.871 — 5.04 3.70 1.31 6.39 0.41 −0.02 −0.06 6.40 319
447 1000. 0.200 × 10−1 0.554 0.738 0.762 5.46 3.70 1.00 6.67 0.11 0.01 −0.07 6.67 301
448 1000. 0.200 × 10−1 0.494 0.732 0.756 3.93 3.00 0.97 5.04 0.28 0.02 −0.29 5.06 319
449 1000. 0.320 × 10−1 0.309 0.637 0.644 3.29 2.46 1.00 4.23 0.43 0.03 −0.09 4.25 319
450 1000. 0.500 × 10−1 0.198 0.556 0.557 3.21 2.35 0.78 4.05 0.27 0.03 −0.03 4.06 319
451 1000. 0.800 × 10−1 0.124 0.444 0.444 3.35 2.28 0.81 4.13 0.16 0.03 0.26 4.15 319
452 1000. 0.130 0.076 0.394 0.393 3.99 2.65 0.95 4.88 0.45 0.03 0.04 4.90 319
453 1000. 0.180 0.055 0.327 0.326 4.35 2.68 0.79 5.17 0.45 0.02 0.24 5.19 319
454 1000. 0.250 0.040 0.256 0.255 4.90 3.36 1.33 6.09 1.03 0.00 0.33 6.18 319
455 1000. 0.400 0.025 0.125 0.124 7.64 5.71 2.88 9.96 3.01 −0.05 −0.17 10.41 319
456 1000. 0.650 0.015 0.019 0.019 13.98 7.73 5.35 16.8 6.73 −0.12 −0.07 18.14 319
457 1200. 0.140 × 10−1 0.950 0.875 — 5.50 1.05 1.30 5.75 1.40 0.11 0.43 5.93 301
